Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights,City,Country,Region,Property_Type,Room_Type,Guests,Price_Per_Night,Total_Price,Host_Rating,Guest_Rating,Amenities_Count,Instant_Book,Cancellation_Status,Guest_Country
12645,2021-02-01,2021-03-30,2021-04-09,10,"Mexico City","Mexico","North America","Studio","Hotel room",2,38,380,4.1,4.7,12,true,"Confirmed","Japan"
12646,2020-01-28,2020-03-26,2020-04-04,9,"Mexico City","Mexico","North America","Townhouse","Entire home/apt",3,107,963,4.9,4.4,15,false,"Confirmed","Germany"
12647,2021-05-20,2021-06-17,2021-06-26,9,"Mexico City","Mexico","North America","Townhouse","Shared room",4,54,486,4.4,4.1,13,false,"Confirmed","Netherlands"
12648,2020-02-05,2020-02-18,2020-03-02,13,"Mexico City","Mexico","North America","Loft","Hotel room",2,81,1053,4.1,4.4,10,true,"Confirmed","France"
12649,2022-03-25,2022-04-12,2022-04-18,6,"Mexico City","Mexico","North America","Villa","Shared room",4,63,378,4.1,4.5,14,true,"Confirmed","Brazil"
12650,2021-09-13,2021-10-23,2021-10-30,7,"Mexico City","Mexico","North America","Condo","Private room",2,58,406,4.5,4.9,5,true,"Confirmed","Mexico"
12651,2020-03-26,2020-05-22,2020-06-03,12,"Mexico City","Mexico","North America","Penthouse","Private room",1,120,1440,4.7,4.1,18,true,"Confirmed","Germany"
12652,2023-03-03,2023-03-09,2023-03-13,4,"Mexico City","Mexico","North America","Penthouse","Shared room",1,78,312,4,4.8,13,true,"Cancelled","Spain"
12653,2022-04-06,2022-05-26,2022-06-04,9,"Mexico City","Mexico","North America","Cabin","Entire home/apt",2,71,639,4.2,4.8,12,true,"Confirmed","Canada"
12654,2020-03-31,2020-05-06,2020-05-16,10,"Mexico City","Mexico","North America","Apartment","Entire home/apt",2,76,760,4.4,4.6,18,true,"Confirmed","Netherlands"
12655,2022-07-05,2022-07-24,2022-08-05,12,"Mexico City","Mexico","North America","Cottage","Shared room",2,37,444,4.6,4.2,8,false,"Confirmed","Mexico"
12656,2023-02-27,2023-03-31,2023-04-06,6,"Mexico City","Mexico","North America","Studio","Entire home/apt",2,61,366,4.1,4.9,5,false,"Confirmed","Brazil"
12657,2020-03-30,2020-04-11,2020-04-20,9,"Mexico City","Mexico","North America","Apartment","Entire home/apt",1,88,792,4.7,4.7,9,true,"Confirmed","Germany"
12658,2023-08-12,2023-09-29,2023-10-10,11,"Mexico City","Mexico","North America","Loft","Entire home/apt",1,140,1540,4.1,4.3,18,true,"Confirmed","Italy"
12659,2022-08-21,2022-09-05,2022-09-19,14,"Mexico City","Mexico","North America","Apartment","Hotel room",3,76,1064,4.4,4.6,12,true,"Confirmed","France"
12660,2023-09-29,2023-10-15,2023-10-19,4,"Mexico City","Mexico","North America","Condo","Shared room",1,32,128,5,4.2,7,false,"Confirmed","France"
12661,2021-09-18,2021-10-11,2021-10-13,2,"Mexico City","Mexico","North America","Condo","Hotel room",2,57,114,4.7,4.6,15,true,"Cancelled","Brazil"
12662,2022-06-11,2022-08-05,2022-08-07,2,"Mexico City","Mexico","North America","Loft","Private room",2,78,156,4.5,4.6,8,true,"Confirmed","Canada"
12663,2023-01-20,2023-01-30,2023-02-05,6,"Mexico City","Mexico","North America","Condo","Hotel room",3,79,474,4.2,4.6,12,true,"Confirmed","Canada"
12664,2022-03-04,2022-04-30,2022-05-03,3,"Mexico City","Mexico","North America","Cottage","Hotel room",3,76,228,4.2,4.7,16,true,"Confirmed","Italy"
12665,2022-01-18,2022-03-05,2022-03-08,3,"Mexico City","Mexico","North America","Townhouse","Hotel room",3,86,258,4.9,4.7,5,true,"Confirmed","Canada"
12666,2021-12-01,2021-12-04,2021-12-13,9,"Mexico City","Mexico","North America","Studio","Private room",2,33,297,4.2,4.8,18,true,"Confirmed","Australia"
12667,2020-09-22,2020-11-17,2020-11-19,2,"Mexico City","Mexico","North America","Apartment","Hotel room",1,54,108,4.7,4.3,14,true,"Confirmed","Netherlands"
12668,2020-05-22,2020-07-11,2020-07-22,11,"Mexico City","Mexico","North America","Penthouse","Entire home/apt",2,209,2299,4.8,4.6,5,false,"Confirmed","South Korea"
12669,2020-03-23,2020-05-15,2020-05-25,10,"Mexico City","Mexico","North America","Cabin","Hotel room",1,58,580,4.2,4.5,17,false,"Confirmed","Mexico"
12670,2023-06-25,2023-07-17,2023-07-20,3,"Mexico City","Mexico","North America","Loft","Shared room",2,51,153,4,4.1,10,false,"Confirmed","Spain"
12671,2021-10-22,2021-11-19,2021-11-22,3,"Mexico City","Mexico","North America","Cottage","Private room",1,49,147,4.4,4.2,11,false,"Confirmed","Australia"
12672,2022-06-01,2022-06-19,2022-06-21,2,"Mexico City","Mexico","North America","Cabin","Entire home/apt",3,69,138,4.9,4.1,12,true,"Cancelled","Brazil"
12673,2022-02-02,2022-03-23,2022-04-01,9,"Mexico City","Mexico","North America","Cabin","Entire home/apt",2,67,603,4.8,4.9,16,true,"Confirmed","Germany"
12674,2020-05-03,2020-05-08,2020-05-15,7,"Mexico City","Mexico","North America","Villa","Entire home/apt",3,156,1092,4.5,5,14,true,"Confirmed","Germany"
12675,2023-08-01,2023-09-28,2023-10-04,6,"Mexico City","Mexico","North America","Townhouse","Private room",2,76,456,4.3,4.8,7,false,"Confirmed","United Kingdom"
12676,2021-12-06,2021-12-15,2021-12-16,1,"Mexico City","Mexico","North America","Cabin","Private room",1,47,47,5,4.6,12,true,"Confirmed","Netherlands"
12677,2020-09-04,2020-10-26,2020-11-07,12,"Mexico City","Mexico","North America","Loft","Private room",1,62,744,4.9,4.3,15,true,"Confirmed","United States"
12678,2020-04-21,2020-05-20,2020-05-26,6,"Mexico City","Mexico","North America","Studio","Entire home/apt",1,56,336,4.2,4.3,14,true,"Confirmed","Japan"
12679,2023-08-22,2023-08-31,2023-09-13,13,"Mexico City","Mexico","North America","Villa","Hotel room",3,125,1625,4.8,4.7,11,true,"Confirmed","South Korea"
12680,2023-03-25,2023-05-06,2023-05-16,10,"Mexico City","Mexico","North America","Loft","Entire home/apt",4,88,880,4.7,4.7,17,true,"Confirmed","United Kingdom"
12681,2021-06-20,2021-08-11,2021-08-21,10,"Mexico City","Mexico","North America","Loft","Entire home/apt",2,122,1220,4.9,4.2,7,false,"Confirmed","Japan"
12682,2023-01-04,2023-02-24,2023-02-26,2,"Mexico City","Mexico","North America","Loft","Entire home/apt",4,101,202,4.7,4.2,6,false,"Confirmed","China"
12683,2023-03-18,2023-04-13,2023-04-20,7,"Mexico City","Mexico","North America","Penthouse","Entire home/apt",3,159,1113,4.7,4.9,5,true,"Confirmed","Spain"
12684,2021-05-06,2021-06-17,2021-06-19,2,"Mexico City","Mexico","North America","Cabin","Entire home/apt",2,98,196,4.2,4.6,19,true,"Cancelled","United States"
12685,2022-07-23,2022-07-31,2022-08-04,4,"Mexico City","Mexico","North America","Villa","Hotel room",1,142,568,4,4.3,18,true,"Confirmed","Japan"
12686,2021-01-14,2021-03-05,2021-03-16,11,"Mexico City","Mexico","North America","Cottage","Private room",3,69,759,4.9,5,17,false,"Confirmed","Brazil"
12687,2020-08-06,2020-08-21,2020-09-01,11,"Mexico City","Mexico","North America","Studio","Private room",4,57,627,4.6,4.8,11,false,"Confirmed","Italy"
12688,2020-09-14,2020-10-02,2020-10-12,10,"Mexico City","Mexico","North America","Loft","Private room",2,73,730,4.9,4.3,18,true,"Confirmed","Netherlands"
12689,2021-01-19,2021-03-17,2021-03-19,2,"Mexico City","Mexico","North America","Villa","Entire home/apt",1,127,254,4.5,4.4,15,true,"Confirmed","Mexico"
12690,2021-03-20,2021-05-19,2021-05-31,12,"Mexico City","Mexico","North America","Loft","Shared room",5,43,516,4,4.4,7,true,"Cancelled","Canada"
12691,2022-05-13,2022-05-19,2022-05-23,4,"Mexico City","Mexico","North America","Condo","Entire home/apt",2,76,304,4.5,4.5,18,false,"Confirmed","South Korea"
12692,2022-09-30,2022-11-10,2022-11-15,5,"Mexico City","Mexico","North America","Loft","Shared room",1,32,160,4.1,4.2,13,false,"Confirmed","United States"
12693,2023-09-10,2023-10-03,2023-10-12,9,"Mexico City","Mexico","North America","Townhouse","Entire home/apt",3,90,810,4.1,4,12,true,"Confirmed","Germany"
12694,2020-01-01,2020-02-28,2020-03-02,3,"Mexico City","Mexico","North America","Penthouse","Shared room",1,68,204,4.8,4.6,9,true,"Cancelled","Germany"
12695,2020-02-19,2020-02-19,2020-03-04,14,"Mexico City","Mexico","North America","Loft","Hotel room",3,85,1190,4.4,4.5,18,true,"Confirmed","Germany"
12696,2023-06-14,2023-08-11,2023-08-21,10,"Mexico City","Mexico","North America","Penthouse","Private room",5,159,1590,4.9,4.1,18,true,"Cancelled","Spain"
12697,2020-06-05,2020-07-11,2020-07-15,4,"Mexico City","Mexico","North America","Studio","Hotel room",2,46,184,4.4,4,14,true,"Confirmed","Germany"
12698,2022-10-08,2022-11-24,2022-11-25,1,"Mexico City","Mexico","North America","Villa","Shared room",2,59,59,4.9,4.2,16,false,"Cancelled","Italy"
12699,2021-10-30,2021-12-26,2022-01-07,12,"Mexico City","Mexico","North America","Cabin","Private room",2,43,516,4.9,4.9,7,false,"Confirmed","Australia"
12700,2020-09-10,2020-09-18,2020-09-24,6,"Mexico City","Mexico","North America","Townhouse","Entire home/apt",3,142,852,4.3,4.8,13,false,"Confirmed","South Korea"
12701,2020-06-13,2020-08-12,2020-08-20,8,"Prague","Czech Republic","Europe","Penthouse","Shared room",1,103,824,4.4,4.2,7,true,"Confirmed","United States"
12702,2020-02-28,2020-03-13,2020-03-16,3,"Prague","Czech Republic","Europe","Studio","Hotel room",2,46,138,4.8,4.3,12,true,"Cancelled","Japan"
12703,2023-02-18,2023-03-28,2023-04-01,4,"Prague","Czech Republic","Europe","Apartment","Private room",5,69,276,4.5,4.7,7,true,"Confirmed","France"
12704,2020-08-21,2020-08-24,2020-09-05,12,"Prague","Czech Republic","Europe","Townhouse","Shared room",1,64,768,4.9,5,19,true,"Confirmed","United Kingdom"
12705,2023-03-05,2023-03-19,2023-03-25,6,"Prague","Czech Republic","Europe","Townhouse","Entire home/apt",3,113,678,4.4,4.4,10,false,"Confirmed","South Korea"
12706,2021-10-13,2021-12-01,2021-12-03,2,"Prague","Czech Republic","Europe","Cottage","Private room",3,70,140,4.7,4.2,7,true,"Confirmed","India"
12707,2023-09-06,2023-09-10,2023-09-22,12,"Prague","Czech Republic","Europe","Villa","Private room",2,128,1536,4.4,4.1,16,false,"Confirmed","Canada"
12708,2022-07-26,2022-09-08,2022-09-16,8,"Prague","Czech Republic","Europe","House","Shared room",2,50,400,4.5,4.2,5,true,"Confirmed","China"
12709,2020-04-25,2020-05-03,2020-05-11,8,"Prague","Czech Republic","Europe","Studio","Entire home/apt",2,62,496,4.5,4.2,5,false,"Cancelled","India"
12710,2020-03-06,2020-03-26,2020-04-09,14,"Prague","Czech Republic","Europe","House","Hotel room",3,70,980,4.3,4.4,7,true,"Confirmed","China"
12711,2023-11-24,2024-01-13,2024-01-23,10,"Prague","Czech Republic","Europe","House","Shared room",1,66,660,4.8,4.8,11,false,"Confirmed","France"
12712,2023-10-23,2023-10-28,2023-11-05,8,"Prague","Czech Republic","Europe","House","Hotel room",2,100,800,4,4.6,8,false,"Confirmed","Italy"
12713,2023-06-07,2023-07-02,2023-07-06,4,"Prague","Czech Republic","Europe","Apartment","Private room",2,63,252,4.1,4.1,10,false,"Cancelled","China"
12714,2020-03-07,2020-04-20,2020-04-26,6,"Prague","Czech Republic","Europe","Apartment","Hotel room",4,70,420,5,4.2,7,false,"Confirmed","Spain"
12715,2023-06-21,2023-08-10,2023-08-22,12,"Prague","Czech Republic","Europe","Condo","Entire home/apt",4,125,1500,4.2,4.8,19,true,"Confirmed","Italy"
12716,2023-06-13,2023-07-29,2023-08-01,3,"Prague","Czech Republic","Europe","Villa","Private room",3,130,390,4,4.3,15,false,"Confirmed","Japan"
12717,2021-04-24,2021-05-14,2021-05-20,6,"Prague","Czech Republic","Europe","Cabin","Hotel room",2,63,378,4.7,4.5,19,false,"Confirmed","Germany"
12718,2022-05-01,2022-05-21,2022-06-03,13,"Prague","Czech Republic","Europe","Loft","Entire home/apt",4,105,1365,4.3,4.6,12,true,"Confirmed","Spain"
12719,2022-10-12,2022-11-23,2022-12-03,10,"Prague","Czech Republic","Europe","Cottage","Shared room",2,32,320,4.3,4.2,13,false,"Confirmed","Netherlands"
12720,2020-03-29,2020-04-12,2020-04-21,9,"Prague","Czech Republic","Europe","Loft","Entire home/apt",1,101,909,4.9,4.5,8,true,"Confirmed","United Kingdom"
12721,2022-02-02,2022-03-31,2022-04-12,12,"Prague","Czech Republic","Europe","Penthouse","Shared room",5,81,972,5,4.3,13,false,"Confirmed","Mexico"
12722,2023-03-07,2023-03-27,2023-03-30,3,"Prague","Czech Republic","Europe","Townhouse","Private room",2,83,249,4.6,4.1,11,true,"Confirmed","Italy"
12723,2020-03-26,2020-05-20,2020-05-23,3,"Prague","Czech Republic","Europe","Apartment","Private room",2,67,201,4.1,4.1,7,true,"Confirmed","United Kingdom"
12724,2020-07-19,2020-08-06,2020-08-15,9,"Prague","Czech Republic","Europe","Townhouse","Entire home/apt",2,160,1440,4.8,4.8,10,true,"Cancelled","United States"
12725,2022-04-15,2022-04-17,2022-05-01,14,"Prague","Czech Republic","Europe","Cottage","Private room",1,63,882,5,4.1,18,true,"Cancelled","Germany"
12726,2023-05-24,2023-06-30,2023-07-02,2,"Prague","Czech Republic","Europe","Townhouse","Private room",2,87,174,4,4.2,9,false,"Confirmed","China"
12727,2022-05-14,2022-06-10,2022-06-24,14,"Prague","Czech Republic","Europe","Cabin","Entire home/apt",2,127,1778,4.5,4.3,6,true,"Confirmed","Japan"
12728,2022-08-28,2022-10-02,2022-10-09,7,"Prague","Czech Republic","Europe","Cottage","Shared room",2,42,294,4.5,4.9,18,true,"Confirmed","Spain"
12729,2021-10-14,2021-11-10,2021-11-21,11,"Prague","Czech Republic","Europe","House","Hotel room",1,88,968,4.4,4.4,11,true,"Confirmed","Canada"
12730,2023-11-06,2023-12-18,2023-12-29,11,"Prague","Czech Republic","Europe","Cabin","Private room",3,62,682,4.9,4.3,14,false,"Confirmed","India"
12731,2020-01-27,2020-03-26,2020-04-06,11,"Prague","Czech Republic","Europe","Loft","Hotel room",1,73,803,4.8,4.8,12,false,"Confirmed","Canada"
12732,2022-08-29,2022-10-23,2022-10-25,2,"Prague","Czech Republic","Europe","Studio","Hotel room",3,39,78,4.9,4.4,6,true,"Confirmed","Netherlands"
12733,2021-10-09,2021-11-19,2021-11-28,9,"Prague","Czech Republic","Europe","Loft","Shared room",2,39,351,4.9,4.1,12,true,"Cancelled","Japan"
12734,2022-06-13,2022-08-10,2022-08-22,12,"Prague","Czech Republic","Europe","Penthouse","Shared room",2,97,1164,5,4,18,true,"Confirmed","Netherlands"
12735,2020-09-30,2020-10-24,2020-10-29,5,"Prague","Czech Republic","Europe","Loft","Entire home/apt",2,110,550,4.7,4.6,6,true,"Confirmed","India"
12736,2021-12-24,2022-02-06,2022-02-14,8,"Prague","Czech Republic","Europe","House","Private room",2,87,696,4.1,4.1,5,true,"Confirmed","Mexico"
12737,2021-11-04,2021-11-09,2021-11-21,12,"Prague","Czech Republic","Europe","Loft","Private room",3,58,696,4.3,4.4,17,true,"Confirmed","India"
12738,2022-12-11,2023-02-04,2023-02-17,13,"Prague","Czech Republic","Europe","Studio","Hotel room",3,57,741,4.2,4.4,10,true,"Confirmed","South Korea"
12739,2022-02-19,2022-03-03,2022-03-16,13,"Prague","Czech Republic","Europe","House","Hotel room",2,87,1131,5,4.2,8,true,"Confirmed","Mexico"
12740,2021-12-05,2021-12-12,2021-12-22,10,"Prague","Czech Republic","Europe","House","Entire home/apt",5,104,1040,4,4.9,6,false,"Cancelled","Japan"
12741,2021-01-21,2021-03-16,2021-03-20,4,"Prague","Czech Republic","Europe","Condo","Shared room",2,40,160,4.9,4.7,14,true,"Confirmed","Japan"
12742,2021-12-18,2022-01-03,2022-01-05,2,"Prague","Czech Republic","Europe","Villa","Hotel room",2,115,230,4.8,4.8,9,false,"Confirmed","South Korea"
12743,2020-01-13,2020-01-15,2020-01-29,14,"Prague","Czech Republic","Europe","Penthouse","Private room",2,147,2058,4.3,4.3,18,true,"Confirmed","France"
12744,2021-05-17,2021-06-08,2021-06-12,4,"Prague","Czech Republic","Europe","Apartment","Shared room",1,47,188,4.7,4.6,5,true,"Confirmed","United Kingdom"
12745,2020-02-03,2020-02-05,2020-02-10,5,"Prague","Czech Republic","Europe","Condo","Private room",2,66,330,4,4.4,16,false,"Confirmed","Canada"
12746,2022-11-20,2023-01-07,2023-01-19,12,"Prague","Czech Republic","Europe","Condo","Hotel room",2,100,1200,4.1,4.3,16,false,"Confirmed","Canada"
12747,2023-08-31,2023-10-10,2023-10-15,5,"Prague","Czech Republic","Europe","Penthouse","Private room",4,135,675,4.4,4.2,7,false,"Confirmed","Japan"
12748,2023-11-19,2023-12-09,2023-12-21,12,"Prague","Czech Republic","Europe","House","Private room",2,100,1200,4.5,4.8,12,true,"Cancelled","Canada"
12749,2022-01-19,2022-02-28,2022-03-06,6,"Prague","Czech Republic","Europe","Cottage","Entire home/apt",2,115,690,4.2,4.1,12,true,"Confirmed","Spain"
12750,2022-07-16,2022-09-05,2022-09-19,14,"Prague","Czech Republic","Europe","Townhouse","Shared room",4,65,910,4.6,4.8,17,false,"Cancelled","Italy"
12751,2023-04-18,2023-05-29,2023-06-06,8,"Prague","Czech Republic","Europe","Villa","Hotel room",4,108,864,4.8,5,15,true,"Confirmed","United States"
12752,2021-03-21,2021-05-01,2021-05-05,4,"Prague","Czech Republic","Europe","Studio","Shared room",2,28,112,4,4.3,6,true,"Confirmed","Brazil"
12753,2022-08-15,2022-08-16,2022-08-18,2,"Prague","Czech Republic","Europe","Penthouse","Private room",1,122,244,4.2,4.1,13,false,"Confirmed","Netherlands"
12754,2020-01-23,2020-01-29,2020-02-05,7,"Prague","Czech Republic","Europe","House","Shared room",4,57,399,4.6,4.4,17,false,"Confirmed","Italy"
12755,2022-02-23,2022-04-02,2022-04-10,8,"Prague","Czech Republic","Europe","House","Shared room",3,57,456,4,4.9,6,true,"Cancelled","Germany"
12756,2023-02-03,2023-02-18,2023-03-01,11,"Prague","Czech Republic","Europe","Townhouse","Private room",5,91,1001,4.1,4.8,5,false,"Confirmed","France"
12757,2021-01-17,2021-03-11,2021-03-24,13,"Prague","Czech Republic","Europe","Penthouse","Shared room",1,86,1118,4.5,4.7,16,false,"Confirmed","Netherlands"
12758,2023-05-14,2023-06-22,2023-07-03,11,"Prague","Czech Republic","Europe","Loft","Shared room",4,54,594,4.6,4.2,6,true,"Confirmed","Italy"
12759,2020-09-06,2020-10-20,2020-10-28,8,"Prague","Czech Republic","Europe","Condo","Shared room",2,40,320,5,4.3,14,true,"Confirmed","Spain"
12760,2022-12-22,2023-02-04,2023-02-05,1,"Prague","Czech Republic","Europe","Studio","Private room",2,45,45,4.9,4.7,12,false,"Confirmed","Germany"
12761,2022-09-09,2022-11-03,2022-11-16,13,"Prague","Czech Republic","Europe","House","Hotel room",1,86,1118,4.4,4.7,8,true,"Confirmed","United Kingdom"
12762,2023-10-15,2023-12-07,2023-12-10,3,"Prague","Czech Republic","Europe","Townhouse","Private room",1,72,216,4.6,4.7,13,false,"Confirmed","China"
12763,2023-02-11,2023-03-16,2023-03-21,5,"Prague","Czech Republic","Europe","Studio","Private room",3,42,210,4.7,4.6,12,true,"Cancelled","France"
12764,2020-03-20,2020-03-29,2020-04-12,14,"Prague","Czech Republic","Europe","Loft","Shared room",4,48,672,4.1,4.8,6,false,"Confirmed","France"
12765,2023-05-26,2023-06-27,2023-07-02,5,"Prague","Czech Republic","Europe","Cabin","Entire home/apt",1,84,420,4.1,4.3,18,true,"Confirmed","Canada"
12766,2022-10-06,2022-11-03,2022-11-14,11,"Prague","Czech Republic","Europe","Cabin","Shared room",1,33,363,4,4.4,12,true,"Confirmed","Canada"
12767,2020-05-11,2020-07-02,2020-07-12,10,"Prague","Czech Republic","Europe","Studio","Shared room",3,27,270,4.2,4.7,8,true,"Cancelled","Japan"
12768,2023-01-29,2023-03-13,2023-03-18,5,"Prague","Czech Republic","Europe","Cabin","Private room",4,42,210,4.7,4.3,15,true,"Cancelled","Italy"
12769,2021-11-01,2021-11-26,2021-12-01,5,"Prague","Czech Republic","Europe","Loft","Shared room",4,46,230,4.6,4.9,12,true,"Confirmed","Italy"
12770,2020-10-09,2020-10-09,2020-10-18,9,"Prague","Czech Republic","Europe","Loft","Private room",2,64,576,4.5,4.5,16,true,"Confirmed","Brazil"
12771,2020-12-30,2021-02-22,2021-03-03,9,"Prague","Czech Republic","Europe","Cabin","Shared room",3,38,342,4.2,4.5,16,true,"Cancelled","Netherlands"
12772,2020-03-08,2020-04-20,2020-05-02,12,"Prague","Czech Republic","Europe","Apartment","Shared room",5,38,456,4.2,4.5,11,true,"Cancelled","Italy"
12773,2020-08-12,2020-09-05,2020-09-07,2,"Prague","Czech Republic","Europe","Apartment","Private room",5,61,122,4.1,4.5,8,false,"Confirmed","Brazil"
12774,2020-01-18,2020-02-19,2020-03-01,11,"Prague","Czech Republic","Europe","Studio","Entire home/apt",3,74,814,4.3,4.5,18,true,"Confirmed","France"
12775,2023-07-23,2023-08-27,2023-08-28,1,"Prague","Czech Republic","Europe","Townhouse","Private room",1,97,97,4.8,4.3,6,false,"Confirmed","Brazil"
12776,2020-08-16,2020-09-04,2020-09-15,11,"Prague","Czech Republic","Europe","Studio","Hotel room",2,61,671,4.5,4.9,5,false,"Confirmed","France"
12777,2021-03-29,2021-04-11,2021-04-22,11,"Prague","Czech Republic","Europe","House","Hotel room",3,82,902,4.5,4.7,12,true,"Confirmed","Germany"
12778,2023-08-19,2023-08-19,2023-08-27,8,"Prague","Czech Republic","Europe","Cottage","Shared room",2,50,400,4.9,4.1,13,false,"Confirmed","India"
12779,2020-05-18,2020-06-20,2020-06-26,6,"Prague","Czech Republic","Europe","Penthouse","Entire home/apt",2,248,1488,4.1,4.2,10,false,"Confirmed","Spain"
12780,2023-09-12,2023-09-20,2023-10-02,12,"Prague","Czech Republic","Europe","Apartment","Entire home/apt",3,87,1044,4.9,4.1,15,false,"Confirmed","United Kingdom"
12781,2022-10-27,2022-11-30,2022-12-05,5,"Prague","Czech Republic","Europe","Villa","Shared room",1,58,290,4.5,4.9,9,true,"Cancelled","Australia"
12782,2022-02-23,2022-03-28,2022-04-10,13,"Prague","Czech Republic","Europe","Cabin","Entire home/apt",3,88,1144,4.5,4,11,true,"Confirmed","Italy"
12783,2023-10-11,2023-10-29,2023-11-10,12,"Prague","Czech Republic","Europe","Apartment","Entire home/apt",1,73,876,4.9,4.8,15,true,"Cancelled","Spain"
12784,2023-02-21,2023-02-27,2023-03-04,5,"Prague","Czech Republic","Europe","Penthouse","Shared room",2,90,450,4.2,4.3,11,true,"Cancelled","Mexico"
12785,2021-10-28,2021-10-29,2021-11-01,3,"Prague","Czech Republic","Europe","Apartment","Entire home/apt",2,88,264,4.7,4.3,16,true,"Cancelled","India"
12786,2021-02-21,2021-04-02,2021-04-07,5,"Prague","Czech Republic","Europe","House","Entire home/apt",1,123,615,4.3,4.4,16,true,"Confirmed","Germany"
12787,2023-09-11,2023-10-16,2023-10-27,11,"Prague","Czech Republic","Europe","House","Entire home/apt",2,91,1001,4.7,4.2,15,true,"Confirmed","United Kingdom"
12788,2022-01-04,2022-02-24,2022-03-10,14,"Prague","Czech Republic","Europe","Cabin","Shared room",3,45,630,5,4.5,5,true,"Confirmed","Mexico"
12789,2020-08-17,2020-09-05,2020-09-08,3,"Prague","Czech Republic","Europe","Loft","Private room",2,91,273,4.9,4.3,17,true,"Confirmed","Brazil"
12790,2023-06-16,2023-07-16,2023-07-23,7,"Prague","Czech Republic","Europe","House","Shared room",2,58,406,4.4,4.7,15,false,"Confirmed","Canada"
12791,2022-09-01,2022-10-11,2022-10-25,14,"Prague","Czech Republic","Europe","Apartment","Hotel room",3,69,966,4.6,4.8,5,true,"Confirmed","Spain"
12792,2023-05-27,2023-07-24,2023-08-04,11,"Prague","Czech Republic","Europe","Apartment","Private room",2,72,792,4.2,4.1,19,true,"Confirmed","Mexico"
12793,2021-04-09,2021-05-14,2021-05-21,7,"Prague","Czech Republic","Europe","House","Entire home/apt",1,147,1029,4.8,4.2,17,false,"Confirmed","France"
12794,2020-05-29,2020-07-05,2020-07-19,14,"Prague","Czech Republic","Europe","Penthouse","Entire home/apt",2,200,2800,4.6,4.1,17,true,"Cancelled","Brazil"
12795,2022-08-22,2022-10-13,2022-10-24,11,"Prague","Czech Republic","Europe","Townhouse","Private room",1,79,869,4.9,4.3,13,true,"Cancelled","Netherlands"
12796,2021-01-07,2021-02-07,2021-02-13,6,"Prague","Czech Republic","Europe","Studio","Shared room",2,27,162,4.6,4.1,10,false,"Confirmed","Australia"
12797,2023-11-02,2023-11-21,2023-11-23,2,"Prague","Czech Republic","Europe","Villa","Private room",2,81,162,4.5,4.7,5,true,"Confirmed","Italy"
12798,2022-06-05,2022-06-19,2022-07-01,12,"Prague","Czech Republic","Europe","Cabin","Private room",3,51,612,4,4.7,8,true,"Confirmed","Germany"
12799,2020-09-11,2020-11-01,2020-11-10,9,"Prague","Czech Republic","Europe","Villa","Shared room",3,54,486,5,4.8,7,true,"Confirmed","Canada"
12800,2021-01-10,2021-01-16,2021-01-29,13,"Prague","Czech Republic","Europe","Condo","Hotel room",4,79,1027,4.9,4.3,8,true,"Confirmed","China"
12801,2022-01-28,2022-03-01,2022-03-14,13,"Prague","Czech Republic","Europe","Townhouse","Hotel room",4,95,1235,5,4.8,7,true,"Confirmed","India"
12802,2022-12-11,2023-01-25,2023-01-26,1,"Prague","Czech Republic","Europe","Penthouse","Shared room",2,93,93,4.1,4.4,16,true,"Confirmed","United Kingdom"
12803,2023-01-02,2023-02-20,2023-03-06,14,"Prague","Czech Republic","Europe","Studio","Hotel room",3,42,588,4.4,4.2,15,false,"Confirmed","Japan"
12804,2023-02-28,2023-04-24,2023-04-26,2,"Prague","Czech Republic","Europe","Townhouse","Private room",3,68,136,4.3,4.3,15,true,"Confirmed","Brazil"
12805,2021-07-22,2021-08-13,2021-08-18,5,"Prague","Czech Republic","Europe","Cottage","Shared room",2,48,240,4.5,4.6,6,true,"Cancelled","Australia"
12806,2020-01-19,2020-03-16,2020-03-20,4,"Prague","Czech Republic","Europe","Townhouse","Hotel room",1,106,424,4.9,4.2,16,true,"Confirmed","China"
12807,2022-11-26,2022-12-21,2022-12-31,10,"Prague","Czech Republic","Europe","Penthouse","Entire home/apt",1,175,1750,4.2,4,18,true,"Cancelled","France"
12808,2022-07-07,2022-07-13,2022-07-15,2,"Prague","Czech Republic","Europe","Apartment","Hotel room",3,63,126,4.9,4.5,16,false,"Confirmed","South Korea"
12809,2023-11-12,2023-12-22,2024-01-05,14,"Prague","Czech Republic","Europe","Cottage","Private room",2,64,896,4.6,4.9,18,false,"Cancelled","India"
12810,2020-10-13,2020-10-23,2020-10-28,5,"Prague","Czech Republic","Europe","House","Shared room",1,41,205,4.6,4.7,16,true,"Cancelled","South Korea"
12811,2021-03-30,2021-05-19,2021-05-30,11,"Prague","Czech Republic","Europe","Cabin","Private room",1,53,583,4.1,4.6,12,true,"Confirmed","Italy"
12812,2022-03-13,2022-05-01,2022-05-15,14,"Prague","Czech Republic","Europe","Apartment","Private room",1,63,882,4.5,4.3,11,true,"Cancelled","Canada"
12813,2021-08-17,2021-09-18,2021-09-23,5,"Prague","Czech Republic","Europe","Villa","Private room",3,133,665,4.8,4.2,8,true,"Confirmed","United States"
